region_id,mean,region_name
ETH.1.3.R9934e5e935c0b7bb,-23.94,Zone 2
ETH.1.3.Rb8dfd5f552994295,-23.17,Zone 2
ETH.1.4.17,-25.39,WEREDA 17
ETH.1.4.18,-25.29,WEREDA 19
ETH.1.4.19,-25.65,WEREDA 28
ETH.1.5.R14c086c093ec6cb8,-24.56,Zone 4
ETH.1.5.Rd5cb3f5a762068a3,-23.43,Zone 4
ETH.1.6.26,-23.45,WEREDA 25
ETH.1.6.Rc91d6a70ae3a8118,-23.58,Zone 5
ETH.1.7.27,-27,WEREDA 26
ETH.1.7.28,-25.66,WEREDA 27
ETH.10.49.438,-21.06,Amaro
ETH.10.50.439,-17.62,Basketo
ETH.10.51.443,-16.49,Meanit Goldiiya
ETH.10.51.445,-5.15,Sheka
ETH.10.51.R8ff2663dec8165d7,-3.62,Benchi Maji
ETH.10.51.Re6ec352f04901ea9,-19.24,Benchi Maji
ETH.10.52.448,-19.95,Burji
ETH.10.53.452,-20.78,Mareka Gena
ETH.10.53.Rf742e4811e98d73f,-17.56,Dawuro
ETH.10.55.455,-19.84,Arba Minch Zuria
ETH.10.55.461,-18.6,Gofa Zuria
ETH.10.55.464,-15.78,Melekoza
ETH.10.55.R940090266106fb79,-19.49,Gamo Gofa
ETH.10.55.R96f31a9c2ffda820,-17.62,Gamo Gofa
ETH.10.55.Ra9fd6e5da0b27be5,-18.8,Gamo Gofa
ETH.10.56.468,-23.63,Bule
ETH.10.56.470,-23.01,Wenago
ETH.10.56.R8359a99895ba1119,-21.54,Gedeo
ETH.10.57.485,-25.48,Sodo
ETH.10.57.R0aa5fd76345b0e2d,-23.26,Guraghe
ETH.10.57.R68789fd662366d67,-21.89,Guraghe
ETH.10.57.Ra3e769e881d5af15,-24,Guraghe
ETH.10.57.Raaf47f0c8a5f9bb4,-24.46,Guraghe
ETH.10.57.Rea7c5a9573c7650c,-25.18,Guraghe
ETH.10.58.486,-21.37,Badawacho
ETH.10.58.487,-23.91,Limu
ETH.10.58.488,-21.43,Misha
ETH.10.58.489,-21.17,Soro
ETH.10.59.R28c8293b0aa0dcaf,-23.82,Kaffa
ETH.10.59.Rc108f8aa9aa6694a,-15.83,Kaffa
ETH.10.59.Re8c8a28d5047f0bb,-21.49,Kaffa
ETH.10.60.500,-22.87,Alaba
ETH.10.60.502,-19.35,Kacha Bira
ETH.10.60.504,-17.9,Omo Sheleko
ETH.10.60.Rb54fd36b61b71bda,-23.55,Kembata Alaba Tembaro
ETH.10.62.506,-15.88,Ela (Konta)
ETH.10.63.509,-11.94,Yeki
ETH.10.63.R53104ad8ea43e0c9,-24.1,Shaka
ETH.10.64.512,-24.44,Aroresa
ETH.10.64.513,-22.98,Awasa
ETH.10.64.514,-24.98,Bensa
ETH.10.64.515,-20.07,Dale
ETH.10.64.518,-21.74,Shebedino
ETH.10.64.R1e3a6893a2484131,-24.68,Sidama
ETH.10.64.R7b059a304646d1a6,-22.57,Sidama
ETH.10.65.521,-18.01,Gelila
ETH.10.65.R07e50206e8fceea2,-9.39,South Omo
ETH.10.65.R16f5464775b8fa70,12.93,South Omo
ETH.10.66.525,-17.85,Boloso Sore
ETH.10.66.526,-21.85,Damot Gale
ETH.10.66.531,-21.7,Sodo Zuria
ETH.10.66.R93c9a90f9d499333,-18.49,Wolayita
ETH.10.66.Ref0a7cfcf27e8a05,-17.15,Wolayita
ETH.10.67.532,-21.94,Yem
ETH.10.R05b9f683a079219b,-14.94,Konso Special Woreda; Derashe Special Woreda
ETH.11.68.535,-24.53,Degua Temben
ETH.11.68.R04a4070466411e2a,-14.03,Central Tigray
ETH.11.68.R8ccb3c2dad72fcb7,-21.25,Central Tigray
ETH.11.68.Rc6f9c7b4b988135b,-25.19,Central Tigray
ETH.11.69.544,-22.27,Erob
ETH.11.69.545,-28.46,Ganta Afeshum
ETH.11.69.R2b9425e5116ad7f5,-25.33,Easetern Tigray
ETH.11.69.R818f01908a9b6e9c,-25.65,Easetern Tigray
ETH.11.70.550,-23.07,Mekele
ETH.11.71.554,-25.81,Enderta
ETH.11.71.R4ddc049170151426,-21.73,Southern Tigray
ETH.11.71.R9d60415b6e9d908d,-24.25,Southern Tigray
ETH.11.71.Rfa482f5998832081,-13,Southern Tigray
ETH.11.72.564,-19.33,Tahtay Koraro
ETH.11.72.R1e75a9f7d77a67ad,17.5,Western Tigray
ETH.11.72.R3c3519c45d7b2cc6,-7.42,Western Tigray
ETH.11.72.R84b81a4f4f1d2cbb,52.92,Western Tigray
ETH.2.10.45,43.76,Bure Mudaytu
ETH.2.10.47,41.95,Gewane
ETH.2.10.R2ea9fc73b058b649,26.83,Zone 3
ETH.2.11.Ra3abc12b01018a6d,53.45,Zone 4
ETH.2.11.Rd02150c5b25e71ed,19.66,Zone 4
ETH.2.12,20.62,Zone 5
ETH.2.8.30,51.21,Aysaita
ETH.2.8.31,21.36,Chifra
ETH.2.8.33,42.99,Elidar
ETH.2.8.R7c28101619e0d3ee,45.58,Zone 1
ETH.2.9.36,66.35,Afdera
ETH.2.9.39,47.63,Erebti
ETH.2.9.40,-13.99,Koneba
ETH.2.9.R4a6adfd128b5157d,17.95,Zone 2
ETH.2.9.R71327847189fcd3b,6.05,Zone 2
ETH.3.13.58,-22.39,Ankesha
ETH.3.13.60,-22.7,Dangila
ETH.3.13.62,-16.85,Guangua
ETH.3.13.Rfd86d32776dc34a8,-26.13,Awi
ETH.3.14.63,-19.4,Bahir Dar
ETH.3.15.64,-26.24,Awabel
ETH.3.15.65,-21.68,Baso Liben
ETH.3.15.67,-23.96,Debay Telatgen
ETH.3.15.68,-26.69,Debre Marqos
ETH.3.15.72,-27.1,Enemay
ETH.3.15.74,-25.03,Guzamn
ETH.3.15.76,-23.85,Machakel
ETH.3.15.R866a328b87328838,-25.06,East Gojam
ETH.3.15.Rc68f5848a56ecfca,-26.21,East Gojam
ETH.3.15.Rffd53bbdb634f004,-24.92,East Gojam
ETH.3.16.78,-8.14,Addi Arkay
ETH.3.16.79,-10.37,Alefa
ETH.3.16.80,-20.58,Belesa
ETH.3.16.82,-4.59,Chilga
ETH.3.16.85,-19.4,Dembia
ETH.3.16.87,-24.1,Gonder
ETH.3.16.90,36.79,Metema
ETH.3.16.91,44.07,Quara
ETH.3.16.92,37.73,Sanja
ETH.3.16.R35177457c3409a34,-20.59,North Gonder
ETH.3.16.R5d5e01f631554b47,-22.08,North Gonder
ETH.3.16.Rcc857e8c6c7a29f0,-21.56,North Gonder
ETH.3.17.100,-24.84,Debre Berhan
ETH.3.17.R0359a25559123d17,-19.96,North Shewa (K3)
ETH.3.17.R28284fed696adffc,-21.4,North Shewa (K3)
ETH.3.17.R60ee17844fe2bee9,-17.96,North Shewa (K3)
ETH.3.17.R96ab97ac19f1adad,-25.9,North Shewa (K3)
ETH.3.17.Rbd4574dd09453ddb,-26.46,North Shewa (K3)
ETH.3.18.114,-24.03,Bugna
ETH.3.18.115,-26.63,Dawunt Delanta
ETH.3.18.118,-11.48,Kobo
ETH.3.18.119,-25.82,Meket
ETH.3.18.120,-13.81,Tehuledere
ETH.3.18.121,-28.28,Wadla
ETH.3.18.122,-19.46,Weldiya
ETH.3.18.R81699f90cbe20418,-22.98,North Wollo
ETH.3.19.124,-8.06,Bati
ETH.3.19.125,-16.09,Dawa Chefa
ETH.3.19.R42ae6286e6fdffbb,-13.01,Oromia Zone
ETH.3.20.127,-27.43,Debre Tabor
ETH.3.20.128,-24.49,Dera
ETH.3.20.129,-24.01,Ebenat
ETH.3.20.130,-26.57,Esite
ETH.3.20.131,-27.52,Farta
ETH.3.20.132,-23.22,Fogera
ETH.3.20.133,-24.45,Kemekem
ETH.3.20.R7903343ceaf0c348,-25.61,South Gonder
ETH.3.21.139,-26.07,Dessie Zuria
ETH.3.21.140,-26.87,Dessie
ETH.3.21.141,-27.63,Jama
ETH.3.21.142,-20.37,Kalu
ETH.3.21.143,-24.76,Kelela
ETH.3.21.144,-26.65,Kombolcha
ETH.3.21.148,-24.93,Sayint
ETH.3.21.R068b753762132ea1,-25.14,South Wollo
ETH.3.21.R25bced5cef344e87,-22.07,South Wollo
ETH.3.21.R9497fc276f8730aa,-24.94,South Wollo
ETH.3.21.Raa0b3524e9cd973d,-25.39,South Wollo
ETH.3.22.156,-15.6,Zikuala
ETH.3.22.R82d7caac0405445e,-21.02,Wag Hemira
ETH.3.23.157,-23.22,Achefer
ETH.3.23.158,-25.23,Adet
ETH.3.23.159,-21.69,Bahir Dar Zuria
ETH.3.23.160,-18.61,Bure Wemberma
ETH.3.23.164,-25.58,Merawi
ETH.3.23.R271ad07df41a292a,-23.94,West Gojam
ETH.3.23.R63c14932f1110d07,-26.66,West Gojam
ETH.4.24,5.94,Asosa
ETH.4.25.R4a10e1b431db4f7e,-3.53,Kemashi
ETH.4.25.Rb33cb0fa21a9436f,-10.12,Kemashi
ETH.4.26,9.51,Metekel
ETH.5.27.187,3.73,Dire Dawa
ETH.6.28,47.44,Zone 1
ETH.6.29.194,-0.72,Godere
ETH.6.29.Rf7aaeaa88f8674a1,47.14,Zone 2
ETH.7.30.197,-20.44,Harar/Hundene
ETH.8.31.203,-20.98,Dodotana Sire
ETH.8.31.204,-24.29,Gedeb
ETH.8.31.208,-24.8,Kofele
ETH.8.31.210,-24.4,Munessa
ETH.8.31.216,-26.21,Tiyo
ETH.8.31.217,-24.22,Ziway Gugda
ETH.8.31.R1f32508dc20799df,-24.92,Arsi
ETH.8.31.R2b9aefbf5d844c95,-23.87,Arsi
ETH.8.31.R726ff1102400a9aa,-16.82,Arsi
ETH.8.31.Ra05c81c92c1e07e3,-18.2,Arsi
ETH.8.31.Rd56f2b240af2499a,-25.34,Arsi
ETH.8.31.Rf50a413f14172445,-24.02,Arsi
ETH.8.32.218,-22.47,Adaba
ETH.8.32.221,-22.15,Dodola
ETH.8.32.224,-21.01,Goba
ETH.8.32.228,-24.97,Kokosa
ETH.8.32.232,-25.11,Nenesebo
ETH.8.32.235,-23.03,Sinanana Dinsho
ETH.8.32.R54938883c5dbde59,-23.72,Bale
ETH.8.32.R69a14a653d8122f5,-20.33,Bale
ETH.8.32.Ra0d715dfd67c501b,-17.85,Bale
ETH.8.32.Rf7ed7566dfe1b26d,-4.26,Bale
ETH.8.33.236,-23.52,Adolana Wadera
ETH.8.33.240,-18.57,Gelana Abaya
ETH.8.33.241,-22,Hagere Mariam
ETH.8.33.242,-17.28,Liben
ETH.8.33.243,-10.72,Moyale
ETH.8.33.244,-20.12,Odo Shakiso
ETH.8.33.245,-7.49,Teltele
ETH.8.33.247,-20.34,Yabelo
ETH.8.33.R482297f63d05c872,-11.6,Borena
ETH.8.33.Rd30c200e20dcc445,-24.34,Borena
ETH.8.34.248,-7.66,Babile
ETH.8.34.251,-8.09,Fedis
ETH.8.34.253,0.05,Golo Odo
ETH.8.34.256,-21.02,Haro Maya
ETH.8.34.261,-7.4,Malka Balo
ETH.8.34.263,4.35,Meyu
ETH.8.34.R1ad1e60545158571,-17.94,East Harerghe
ETH.8.34.R678051a4616511c8,-21.88,East Harerghe
ETH.8.34.Rbe351fc84690d891,-14.55,East Harerghe
ETH.8.35.264,-25.56,Ada'a Chukala
ETH.8.35.265,-19.71,Adama
ETH.8.35.269,-11.58,Boset
ETH.8.35.270,-21.97,Dugda Bora
ETH.8.35.271,6.64,Fentale
ETH.8.35.274,-24.02,Shashemene
ETH.8.35.275,-21.54,Siraro
ETH.8.35.Rc522a952ee62ca97,-21.5,East Shewa
ETH.8.35.Rf458f466034e87f1,-25.79,East Shewa
ETH.8.36.282,-20.96,Guduru
ETH.8.36.283,-21.72,Guto Wayu
ETH.8.36.R10b41422cd38bafc,-25.95,East Wellega
ETH.8.36.R177a14781d349076,-21.86,East Wellega
ETH.8.36.R5ea237e65e78789b,-20.13,East Wellega
ETH.8.36.R983cfa655710b29d,-19.01,East Wellega
ETH.8.37.295,-21.24,Ale
ETH.8.37.305,-18.8,Nono
ETH.8.37.R3fd3137716fa490b,-22.2,Illubabor
ETH.8.37.Rab84a37dfbeda726,-15.88,Illubabor
ETH.8.37.Rf8b358a2b186fedf,-18.41,Illubabor
ETH.8.38.308,-22.28,Dedo
ETH.8.38.311,-22.6,Kersa
ETH.8.38.312,-22.65,Limu Kosa
ETH.8.38.313,-21.74,Limu Seka
ETH.8.38.315,-22.24,Omonada
ETH.8.38.316,-22.01,Seka Chekorsa
ETH.8.38.R643231eaea6a94e7,-24.07,Jimma
ETH.8.38.Rabbc941d33500379,-22.09,Jimma
ETH.8.38.Rb697b8404749ad8e,-22.37,Jimma
ETH.8.39.322,-28.06,Berehna Aleltu
ETH.8.39.R3d45c3999af734a2,-23.61,North Shewa (K4)
ETH.8.39.Rce1a51acb321322b,-27.91,North Shewa (K4)
ETH.8.39.Rf70fce560c3cc4ae,-28.15,North Shewa (K4)
ETH.8.40.334,-5.3,Boke
ETH.8.40.336,-11.84,Darolebu
ETH.8.40.R05ca0f73e7888fa1,0.03,West Harerghe
ETH.8.40.R07213632a60cbdce,-14.33,West Harerghe
ETH.8.40.R4bdce872a14e487f,-15.14,West Harerghe
ETH.8.41.345,-27.51,Alem Gena
ETH.8.41.346,-25.09,Ambo
ETH.8.41.353,-25.8,Dendi
ETH.8.41.355,-23.05,Ginde Beret
ETH.8.41.364,-24.96,Walisona Goro
ETH.8.41.365,-26.94,Walmara
ETH.8.41.R063fe6448a1bd076,-26.1,West Shewa
ETH.8.41.R1f06377bda66fda8,-23.74,West Shewa
ETH.8.41.R8d159cb13fd3fe5a,-23.91,West Shewa
ETH.8.41.Rbe6b87e5e060cd3a,-24.86,West Shewa
ETH.8.41.Rc3345af9914fc9a0,-26.72,West Shewa
ETH.8.41.Rc7a37bc0fe05b897,-25.61,West Shewa
ETH.8.42.382,-16.58,Mana Sibu
ETH.8.42.383,-24.15,Nejo
ETH.8.42.R01f9a7901d0a13e7,-16.24,West Wellega
ETH.8.42.R56204ee8132454cb,3.98,West Wellega
ETH.8.42.R62f346fa827399cc,-14.25,West Wellega
ETH.8.42.Rdce8b59f76d03acb,-21.06,West Wellega
ETH.8.42.Re6aeb533755f961e,-9.37,West Wellega
ETH.9.43.387,-1.44,Aware
ETH.9.43.390,7.15,Misrak Gashamo
ETH.9.43.R5dc261d5dca79df2,2.57,Dege Habur
ETH.9.44.396,-16.21,Teferi  Ber
ETH.9.44.R3f92cc847b135e63,-19.26,Jijiga
ETH.9.44.Rea394b4dbd809d4e,-14.36,Jijiga
ETH.9.45.397,33.97,Dolo Odo
ETH.9.45.398,2.69,Filtu
ETH.9.45.399,-1.57,Moyale
ETH.9.46.401,27.66,Ayisha
ETH.9.46.404,17.95,Miesso
ETH.9.46.R95c40417351bb4d1,26.09,Shinile
ETH.9.47.408,49.74,Bare
ETH.9.47.R1738f040996f85ac,35.83,Unknown
ETH.9.47.R26ffd371344b4119,31.21,Unknown
ETH.9.47.R3188a9378ecf7329,12.01,Unknown
ETH.9.47.R6e6c67d13701a83a,46.34,Unknown
ETH.9.47.R7c469706072a0ea2,23.97,Unknown
ETH.9.48.R331de52cfd6263bd,17.89,Welwel & Warder
ETH.9.48.R56454062ed8c4d7b,22.85,Welwel & Warder
FIN.2.5.16.78,-108.9,Kemi
FIN.2.5.16.Rb8d3736214a2e6fb,-91.03,Kemi-Tornio
FIN.2.5.18.88,-108.76,Rovaniemi
FIN.2.5.18.R4a2dfb34b26f9e16,-92.14,Rovaniemi
FIN.2.5.Rd0abd296630d33fd,-98.32,Northern Lapland
FIN.4.R53dd9b05bb65f044,-67.91,Kouvola
FIN.5.R772c7e0d53c95391,-76.19,Kyrnmaa
FIN.Rea3e6404ea7826ef,-82.94,Vaasa; Heinola
FJI.2.7,-8.4,Lau
FJI.R13886963f95ae1bc,-8.65,Fiji
FLK,-6.79,Falkland Islands
FRA.11.75,5.05,Paris
FRA.11.77,4.27,Seine-et-Marne
FRA.11.78,3.75,Yvelines
FRA.11.91,5.1,Essonne
FRA.11.92,4.74,Hauts-de-Seine
FRA.11.93,4.83,Seine-Saint-Denis
FRA.11.94,4.9,Val-de-Marne
FRA.11.95,4.44,Val-d'Oise
FRA.21.10,1.89,Aube
FRA.21.51,-1.04,Marne
FRA.21.52,-1.41,Haute-Marne
FRA.21.8,-5.69,Ardennes
FRA.22.2,-1.8,Aisne
FRA.22.60,1.61,Oise
FRA.22.80,-0.48,Somme
FRA.23.27,0.62,Eure
FRA.23.76,0.72,Seine-Maritime
FRA.24.18,4.53,Cher
FRA.24.28,0.84,Eure-et-Loir
FRA.24.36,4.61,Indre
FRA.24.37,4.57,Indre-et-Loire
FRA.24.41,3.79,Loir-et-Cher
FRA.24.45,3.93,Loiret
FRA.25.14,0.51,Calvados
FRA.25.50,1.28,Manche
FRA.25.61,-1.59,Orne
FRA.26.21,1.32,Cte-d'Or
FRA.26.58,2.96,Nivre
FRA.26.71,2.87,Sane-et-Loire
FRA.26.89,3.15,Yonne
FRA.31.59,-4.11,Nord
FRA.31.62,-3.16,Pas-de-Calais
FRA.41.54,-4.12,Meurthe-et-Moselle
FRA.41.55,-3.7,Meuse
FRA.41.57,-3.63,Moselle
FRA.41.88,-6.33,Vosges
FRA.42.67,-0.86,Bas-Rhin
FRA.42.68,-3.01,Haut-Rhin
FRA.43.25,-6.98,Doubs
FRA.43.39,-2.03,Jura
FRA.43.70,-1.08,Haute-Sane
FRA.43.90.136,-4.13,Belfort
FRA.52.44,5.01,Loire-Atlantique
FRA.52.49,4.42,Maine-et-Loire
FRA.52.53,1.18,Mayenne
FRA.52.72,2.62,Sarthe
FRA.52.85,6.01,Vende
FRA.53.22,1.98,Ctes-d'Armor
FRA.53.29,3.71,Finistre
FRA.53.35,2.65,Ille-et-Vilaine
FRA.53.56,4.02,Morbihan
FRA.54.16,7.27,Charente
FRA.54.17,7.45,Charente-Maritime
FRA.54.79,5.27,Deux-Svres
FRA.54.86,4.93,Vienne
FRA.72.24,8.14,Dordogne
FRA.72.33,8.56,Gironde
FRA.72.40,8.96,Landes
FRA.72.47,10.03,Lot-et-Garonne
FRA.72.64,9.8,Pyrnes-Atlantiques
FRA.73.12,3,Aveyron
FRA.73.31,11.02,Haute-Garonne
FRA.73.32,10.81,Gers
FRA.73.46,7.97,Lot
FRA.73.65,8.33,Hautes-Pyrnes
FRA.73.81,10.8,Tarn
FRA.73.82,10.66,Tarn-et-Garonne
FRA.73.9,8.34,Arige
FRA.74.19,3.32,Corrze
FRA.74.23,-0.35,Creuse
FRA.74.87,3.75,Haute-Vienne
FRA.82.1,2.37,Ain
FRA.82.26,8.72,Drme
FRA.82.38,0.46,Isre
FRA.82.42,-1.09,Loire
FRA.82.69,5.85,Rhne
FRA.82.7,6.25,Ardche
FRA.82.73,-9.35,Savoie
FRA.82.74,-9.4,Haute-Savoie
FRA.83.15,-5.86,Cantal
FRA.83.3,3.14,Allier
FRA.83.43,-5.73,Haute-Loire
FRA.83.63,-0.72,Puy-de-Dme
FRA.91.11,11.36,Aude
FRA.91.30,11.17,Gard
FRA.91.34,10.43,Hrault
FRA.91.48,-13.02,Lozre
FRA.91.66,10.74,Pyrnes-Orientales
FRA.93.13,9.18,Bouches-du-Rhne
FRA.93.4,0.41,Alpes-de-Haute-Provence
FRA.93.5,-23.64,Hautes-Alpes
FRA.93.6,8.66,Alpes-Maritimes
FRA.93.83,8.37,Var
FRA.93.84,11.03,Vaucluse
FRA.94.96,8.28,Corse-du-Sud
FRA.94.97,9.17,Haute-Corse
FRO.Rd0d19e626ecb55b4,-12.28,Faroe Islands (unnamed region)
FSM.R7983d16785c43e8a,-1.53,Micronesia
GAB.1,-5.02,Estuaire
GAB.2,-6.1,Haut-Ogoou
GAB.3,-3.49,Moyen-Ogoou
GAB.4,-4.97,Ngouni
GAB.5,-5.13,Nyanga
GAB.6,-6.11,Ogoou-Ivindo
GAB.7,-4.43,Ogoou-Lolo
GAB.8,-6.18,Ogoou-Maritime
GAB.9,-8.68,Wouleu-Ntem
GBR.1.10,-6.13,Bristol
GBR.1.101,-10.97,Tyne and Wear
GBR.1.104,-6.63,Warrington
GBR.1.105,-6.61,Warwickshire
GBR.1.106,-8.37,West Midlands
GBR.1.107,-2.65,West Sussex
GBR.1.108,-11.47,West Yorkshire
GBR.1.110,-5.15,Wiltshire
GBR.1.111,-7.02,Worcestershire
GBR.1.112,-8.94,York
GBR.1.12,-5.48,Buckinghamshire
GBR.1.13,-5.64,Cambridgeshire
GBR.1.15,-7.37,Cheshire
GBR.1.16,1.74,Cornwall
GBR.1.20,-7.14,Derby
GBR.1.21,-8.84,Derbyshire
GBR.1.22,-1.79,Devon
GBR.1.23,-2.6,Dorset
GBR.1.24,-11.76,Durham
GBR.1.27,-1.45,East Sussex
GBR.1.28,-4.11,Enfield
GBR.1.29,-3.49,Essex
GBR.1.30,-5.7,Gloucestershire
GBR.1.33,-8.07,Halton
GBR.1.35,-2.91,Hampshire
GBR.1.41,-5.06,Hertfordshire
GBR.1.44,-0.53,Isle of Wight
GBR.1.47,-2.69,Kent
GBR.1.48,-7.52,Kingston upon Hull
GBR.1.51,-9.48,Lancashire
GBR.1.52,-7.62,Leicester
GBR.1.53,-7.43,Leicestershire
GBR.1.57,-6.34,Luton
GBR.1.58,-9.8,Manchester
GBR.1.59,-3.52,Medway
GBR.1.6,-10.85,Blackburn with Darwen
GBR.1.60,-7.3,Merseyside
GBR.1.65,-5.27,Norfolk
GBR.1.66,-6.11,North East Lincolnshire
GBR.1.69,-11.25,North Yorkshire
GBR.1.72,-7.52,Nottingham
GBR.1.73,-8,Nottinghamshire
GBR.1.74,-5.18,Oxfordshire
GBR.1.76,0.35,Plymouth
GBR.1.78,-1.88,Portsmouth
GBR.1.84,-3.8,Somerset
GBR.1.86,-9.43,South Yorkshire
GBR.1.87,-0.76,Southampton
GBR.1.88,-2.56,Southend-on-Sea
GBR.1.9,-1.89,Brighton and Hove
GBR.1.92,-10.64,Stoke-on-Trent
GBR.1.93,-4.83,Suffolk
GBR.1.94,-4.53,Surrey
GBR.1.99,0.56,Torbay
GBR.1.R07a5883328ab2628,-5.16,Berkshire; Swindon
GBR.1.R2b01487236d7a539,-5.34,Tower Hamlets; Southwark; Lambeth; Lewisham
GBR.1.R36709449b955e290,-9.66,Darlington; Hartlepool; Redcar and Cleveland; Stockton-on-Tees; Middlesbrough
GBR.1.R3942eab396414690,-3.86,Waltham Forest; Redbridge; Haringey; Newham
GBR.1.R490e4d663c3b6468,-8.54,Shropshire; Herefordshire
GBR.1.R651926870bf38d48,-3.86,Thurrock; Havering
GBR.1.R7074136591e79d11,-4.68,Westminster; Kensington and Chelsea; Hammersmith and Fulham; Camden
GBR.1.R79715517b2d71b23,-4.93,Barking and Dagenham; Greenwich; Bexley
GBR.1.R958074dbdeb15ed6,-7.47,East Riding of Yorkshire; North Lincolnshire
GBR.1.R9f4ce4381c42d0c2,-8.45,Staffordshire; Telford and Wrekin
GBR.1.Ra238857d6ada7259,-4.94,Richmond upon Thames; Kingston upon Thames; Sutton
GBR.1.Ra917ea070d0c5d47,-6.88,Peterborough; Northamptonshire
GBR.1.Rb3f41ea701e9e0ef,-5.66,Wandsworth; Merton
GBR.1.Rb48adfb0c3555422,-4.51,Ealing; Hounslow
GBR.1.Rce9446679998e5dc,-7.3,Lincolnshire; Rutland
GBR.1.Reb5ef41fd7d7d0a9,-4.94,Bath and North East Somerset; South Gloucestershire; North Somerset
GBR.1.Recde9a4bac4e42e8,-12.32,Northumberland; Cumbria
GBR.1.Rf031450e73c5ab63,-1.3,Poole; Bournemouth
GBR.1.Rf08dbbb4eb46dfc5,-5.49,Bromley; Croydon
GBR.1.Rf0f32c824117549a,-6.08,Bedfordshire; Milton Keynes
GBR.1.Rf45a22717303050a,-4.09,Hackney; Islington; London
GBR.1.Rfd8447b79670bded,-4.52,Harrow; Hillingdon; Brent
GBR.2.R4b324ef504508325,-6.53,Newtownabbey; Carrickfergus; North Down; Belfast; Castlereagh
GBR.2.Ra155cab49d0f4038,-8.33,Ballymena; Fermanagh; Coleraine; Limavady; Moyle; Ballymoney; Derry; Magherafelt; Strabane; Larne; Antrim; Omagh; Cookstown; Dungannon; Armagh
GBR.2.Re3165938c5377285,-7.12,Lisburn; Craigavon; Ards; Banbridge; Down; Newry and Mourne
GBR.3.139,-16.17,Aberdeen
GBR.3.145,-14.93,Dundee
GBR.3.150,-15.12,Edinburgh
GBR.3.151,-10,Eilean Siar
GBR.3.154,-13.5,Glasgow
GBR.3.161,-15.56,Orkney Islands
GBR.3.165,-20.29,Shetland Islands
GBR.3.R02cb77491a5d1da8,-12.71,South Lanarkshire; East Ayrshire; North Ayshire; South Ayrshire
GBR.3.R29d929fad02a2869,-13.83,Scottish Borders; Dumfries and Galloway
GBR.3.R701acb2a56176bc1,-15.05,East Lothian; Midlothian
GBR.3.R7f870a2bc28113fd,-16.93,Moray; Aberdeenshire; Angus; Stirling; Perthshire and Kinross
GBR.3.Ra8e4d933e3ea61de,-18.77,Highland; Argyll and Bute
GBR.3.Rd5d84f47156fdc02,-14.31,Clackmannanshire; Fife
GBR.3.Rdef22a2b71e2d2dd,-14.99,Falkirk; North Lanarkshire; West Lothian
GBR.3.Rfd7bc8318d4a46c5,-13.38,West Dunbartonshire; East Dunbartonshire; Inverclyde; Renfrewshire; East Renfrewshire
GBR.4.171,-4.11,Anglesey
GBR.4.175,-3.86,Cardiff
GBR.4.R3ca823fe8894eca3,-4.36,"Rhondda, Cynon, Taff; Neath Port Talbot; Bridgend; Swansea; Vale of Glamorgan"
GBR.4.R4d81a91662afd3e6,-10.93,Flintshire; Wrexham
GBR.4.Raedda173044c5226,-6.81,Merthyr Tydfil; Newport; Blaenau Gwent; Torfaen; Caerphilly
GBR.4.Rebfe035eb02f83f7,-6.79,Monmouthshire; Pembrokeshire; Denbighshire; Conwy; Gwynedd; Powys; Ceredigion; Carmarthenshire
GEO.1,14.27,Abkhazia
GEO.10,-18.24,Samtskhe-Javakheti
GEO.11,5.38,Shida Kartli
GEO.12.69,18.16,Tbilisi
GEO.2,15.12,Ajaria
GEO.3,16.06,Guria
GEO.4,16.25,Imereti
GEO.5,14.02,Kakheti
GEO.6,18.08,Kvemo Kartli
GEO.7,5.68,Mtskheta-Mtianeti
GEO.8,-6.48,Racha-Lechkhumi-Kvemo Svaneti
GEO.9,17.96,Samegrelo-Zemo Svaneti
GGY,-8.96,Guernsey
GHA.1.1,12.01,Adansi North
GHA.1.16,10.95,Kumasi
GHA.1.17,11.83,Kwabre
GHA.1.R010cd61fd01a5a60,14.07,Obuasi Municipal; Amansie West; Amansie Central; Adansi South
GHA.1.R13ddfb6ad811999c,14.88,Offinso; Ahafo Ano South; Ahafo Ano North; Atwima Mponua
GHA.1.R31ce584598a4e47d,16.48,Sekyere West; Ejura Sekyedumase; Sekyere East
GHA.1.R3d7e8090489bf45a,12.6,Asante Akim North; Asante Akim South; Amansie East
GHA.1.R4465da73a1ffe669,13.38,Afigya Sekyere; Atwima; Ejisu-Juabeng; Bosomtwe-Kwanwoma
GHA.10.125,9.62,Ahanta West
GHA.10.134,9.01,Shama Ahanta East
GHA.10.R1cf8447b63cba905,11.08,Jomoro; Nzema East
GHA.10.R4a406e075eebd417,12.47,Wassa West; Mpohor Wassa East
GHA.10.R52496e7e4230a6cd,14.78,Wasa Amenfi East; Aowin-Suaman; Wasa Amenfi West
GHA.10.Rc693920d0b3400df,16.82,Bia; Juabeso; Sefwi Wiawso; Bibiani Anhwiaso Bekwai
GHA.2.34,27.71,Sene
GHA.2.39,12.76,Techiman
GHA.2.R5979862fe794ad3b,17.08,Jaman North; Jaman South; Berekum; Sunyani
GHA.2.R7a381a89836572ab,17.2,Dormaa; Tano North; Tano South; Asutifi; Asunafo North; Asunafo South
